,cod_transacao,cod_calendario,cod_operacoes,cod_produto,quantidade_produto,cod_cliente,cod_servico,quantidade_servico,data_criacao,data_alteracao
8199,aa10595f,540,6,204,3,f12d0983,,,2026-07-15,2026-07-15
8200,d7df8b55,99,6,205,1,dd88df46,,,2026-07-15,2026-07-15
8201,06b19bff,28,4,203,4,9dd48364,,,2026-07-15,2026-07-15
8202,5fa03322,44,3,205,2,6f28469e,,,2026-07-15,2026-07-15
8203,e94c1fa0,671,7,203,5,719fa89e,,,2026-07-15,2026-07-15
8204,bf4cf1fa,204,7,201,1,d2c89978,,,2026-07-15,2026-07-15
8205,0ab442fd,302,5,205,5,465c1c13,,,2026-07-15,2026-07-15
8206,14d0f8d8,645,1,204,2,487a1dd7,,,2026-07-15,2026-07-15
8207,2314b331,691,7,204,5,d92199d8,,,2026-07-15,2026-07-15
8208,a0d5d681,186,6,202,2,a5d658b7,,,2026-07-15,2026-07-15
8209,6a077260,430,1,203,5,4392286c,,,2026-07-15,2026-07-15
8210,a4a4a666,314,7,202,1,84b47f93,,,2026-07-15,2026-07-15
8211,f748057d,110,7,203,3,1139e59a,,,2026-07-15,2026-07-15
8212,b7c164aa,297,2,204,3,63369e6c,,,2026-07-15,2026-07-15
8213,a4eaa1ae,497,2,202,2,86613e2d,,,2026-07-15,2026-07-15
8214,e658f52c,503,6,202,1,8111bc07,,,2026-07-15,2026-07-15
8215,5978fa07,496,1,204,3,43b89e78,,,2026-07-15,2026-07-15
8216,ff1c94d8,360,5,205,3,ce1b52ae,,,2026-07-15,2026-07-15
8217,e4c0ff84,181,4,204,2,3973c30a,,,2026-07-15,2026-07-15
8218,987994d6,465,4,203,5,5dff7cb7,,,2026-07-15,2026-07-15
8219,641a5c7d,471,7,203,2,6ef9ace3,,,2026-07-15,2026-07-15
8220,c3b3bd74,473,6,205,4,3929633d,,,2026-07-15,2026-07-15
8221,35585c06,406,2,205,5,43b89e78,,,2026-07-15,2026-07-15
8222,7490579a,627,4,205,2,8d3cc46f,,,2026-07-15,2026-07-15
8223,b34ea939,328,1,204,5,d2599bb6,,,2026-07-15,2026-07-15
8224,dd775a1a,449,7,204,2,13a46227,,,2026-07-15,2026-07-15
8225,e318a4c9,232,2,201,2,9349d295,,,2026-07-15,2026-07-15
8226,256151be,414,1,201,3,ede49010,,,2026-07-15,2026-07-15
8227,5a646400,177,1,202,1,32029984,,,2026-07-15,2026-07-15
8228,6bbe7442,502,7,202,5,63369e6c,,,2026-07-15,2026-07-15
8229,ffb9b315,389,1,204,1,3f491b77,,,2026-07-15,2026-07-15
8230,d9cf6556,573,1,201,1,fa853203,,,2026-07-15,2026-07-15
8231,54f72da3,41,1,204,1,50987e86,,,2026-07-15,2026-07-15
8232,c20099d7,600,5,203,4,e942aab7,,,2026-07-15,2026-07-15
8233,ed38ef10,309,1,205,4,ef75b4bf,,,2026-07-15,2026-07-15
8234,8d9a05b2,74,2,202,1,f22bf066,,,2026-07-15,2026-07-15
8235,3ac2ccbc,1,6,201,1,cd901af9,,,2026-07-15,2026-07-15
8236,5073ac55,540,5,204,1,7b868e56,,,2026-07-15,2026-07-15
8237,202796ba,708,4,205,5,11f3df17,,,2026-07-15,2026-07-15
8238,8785949d,280,2,202,1,e89b35ce,,,2026-07-15,2026-07-15
8239,68d27874,129,2,204,2,6601ea7f,,,2026-07-15,2026-07-15
8240,586fddc9,290,6,204,5,19a61dd4,,,2026-07-15,2026-07-15
8241,8e2703cb,4,4,205,3,3929633d,,,2026-07-15,2026-07-15
8242,80490e39,252,2,204,5,b03540b1,,,2026-07-15,2026-07-15
8243,778e1a50,126,7,205,1,c4e558ad,,,2026-07-15,2026-07-15
8244,8ac8ebaf,227,5,205,3,3a0f258a,,,2026-07-15,2026-07-15
8245,fb66dca9,534,2,202,3,487a1dd7,,,2026-07-15,2026-07-15
8246,19c609f2,239,6,203,2,43b89e78,,,2026-07-15,2026-07-15
8247,500671d8,308,3,205,5,ae76cc5c,,,2026-07-15,2026-07-15
8248,e33aec86,695,3,204,5,cedf6f69,,,2026-07-15,2026-07-15
8249,445fa85a,353,4,202,2,ede49010,,,2026-07-15,2026-07-15
8250,9d0f5eb6,358,7,202,5,96379792,,,2026-07-15,2026-07-15
8251,9a050dd4,345,4,202,3,2df8b6f4,,,2026-07-15,2026-07-15
8252,2092bb1d,305,1,204,3,b03540b1,,,2026-07-15,2026-07-15
8253,55e25e80,521,7,204,2,4739f6d9,,,2026-07-15,2026-07-15
8254,3670f415,31,4,205,4,315f550b,,,2026-07-15,2026-07-15
8255,05b4e47b,506,2,201,2,1f937553,,,2026-07-15,2026-07-15
8256,4606e6bd,478,1,203,3,a638b4b0,,,2026-07-15,2026-07-15
8257,eb2850b2,439,7,203,2,e6d45de3,,,2026-07-15,2026-07-15
8258,7193f809,632,6,205,3,6958bb49,,,2026-07-15,2026-07-15
8259,89e45615,108,1,202,5,62bfa0d9,,,2026-07-15,2026-07-15
8260,c2dd2785,216,2,204,4,2d4fce37,,,2026-07-15,2026-07-15
8261,688dd343,505,5,205,3,6568690c,,,2026-07-15,2026-07-15
8262,37089100,628,4,204,2,9349d295,,,2026-07-15,2026-07-15
8263,f877af82,672,5,205,2,01974f0f,,,2026-07-15,2026-07-15
8264,8dae33fa,12,5,205,4,43cbe6fa,,,2026-07-15,2026-07-15
8265,e17e4459,721,6,204,1,fb5ef791,,,2026-07-15,2026-07-15
8266,bb1b229c,690,2,201,1,6a0cd270,,,2026-07-15,2026-07-15
8267,b60e872c,253,2,202,3,4ba49536,,,2026-07-15,2026-07-15
8268,086f8150,387,3,205,1,0cfefde4,,,2026-07-15,2026-07-15
8269,1a79c3fe,239,6,201,1,43cbe6fa,,,2026-07-15,2026-07-15
8270,c96d286d,88,3,202,4,6780333b,,,2026-07-15,2026-07-15
8271,84e718fd,433,4,203,1,b755ebae,,,2026-07-15,2026-07-15
8272,0c8e2c73,175,5,203,2,a30580a1,,,2026-07-15,2026-07-15
8273,55025969,693,3,205,4,822c1444,,,2026-07-15,2026-07-15
8274,ba262d07,282,2,203,3,ccde9baa,,,2026-07-15,2026-07-15
8275,c95e4bee,401,2,205,3,89c3a817,,,2026-07-15,2026-07-15
8276,962b8be6,38,1,203,2,b7effad0,,,2026-07-15,2026-07-15
8277,5736191d,308,7,203,2,3184736b,,,2026-07-15,2026-07-15
8278,5f1c2149,188,4,202,2,69b06aa6,,,2026-07-15,2026-07-15
8279,b5695f1d,40,2,204,4,96379792,,,2026-07-15,2026-07-15
8280,abc2f1c9,460,3,204,3,3973c30a,,,2026-07-15,2026-07-15
8281,1d18ecdf,628,7,204,3,28741ecd,,,2026-07-15,2026-07-15
8282,1aa416b0,232,6,201,1,dd88df46,,,2026-07-15,2026-07-15
8283,3ab09f28,148,6,205,4,53648c48,,,2026-07-15,2026-07-15
8284,055d08aa,223,4,204,1,b5297bc8,,,2026-07-15,2026-07-15
8285,7607c4e6,402,4,203,5,49fdea5f,,,2026-07-15,2026-07-15
8286,5771f76c,525,2,204,4,ee98f97e,,,2026-07-15,2026-07-15
8287,79ee6f57,333,4,202,3,62bfa0d9,,,2026-07-15,2026-07-15
8288,777430ba,722,7,202,5,de084e17,,,2026-07-15,2026-07-15
8289,7edbb2a7,385,1,201,1,fb87e33d,,,2026-07-15,2026-07-15
8290,7b79d8e5,317,4,202,1,89eec31c,,,2026-07-15,2026-07-15
8291,2064d326,175,5,203,2,bb9d2955,,,2026-07-15,2026-07-15
8292,0d5d3242,104,4,202,2,5ae61d1c,,,2026-07-15,2026-07-15
8293,b82bd0fd,513,7,201,4,b244f9d6,,,2026-07-15,2026-07-15
8294,9c787783,644,2,202,1,482ffe65,,,2026-07-15,2026-07-15
8295,156f34b1,124,4,202,3,dd410d5f,,,2026-07-15,2026-07-15
8296,8c505d04,667,5,201,4,febfde98,,,2026-07-15,2026-07-15
8297,97a90d98,210,5,204,5,0d484e5f,,,2026-07-15,2026-07-15
8298,0d137aac,367,6,203,4,852032b7,,,2026-07-15,2026-07-15
8299,b53d90be,448,4,205,2,37354f22,,,2026-07-15,2026-07-15
8300,3b5014c3,342,4,205,4,c4993de9,,,2026-07-15,2026-07-15
8301,5e82c616,47,3,205,3,7643c1ee,,,2026-07-15,2026-07-15
8302,70e58665,499,2,204,1,6568690c,,,2026-07-15,2026-07-15
8303,b7d9db40,445,3,203,3,df28e3f0,,,2026-07-15,2026-07-15
8304,ce7baac5,656,3,201,4,c05e9193,,,2026-07-15,2026-07-15
8305,f533aed0,689,2,205,5,ae76cc5c,,,2026-07-15,2026-07-15
8306,ac583dfc,500,7,203,1,036ada7f,,,2026-07-15,2026-07-15
8307,1bc24fbf,567,7,202,4,ec486749,,,2026-07-15,2026-07-15
8308,8359e47e,10,2,205,2,6b71e7b7,,,2026-07-15,2026-07-15
8309,f2e4f1c7,103,4,203,4,3a1756fa,,,2026-07-15,2026-07-15
8310,84c50f47,616,4,201,5,61fab6f7,,,2026-07-15,2026-07-15
8311,15584f1a,25,2,205,5,750687ab,,,2026-07-15,2026-07-15
8312,cefa53df,463,4,201,2,6ee48559,,,2026-07-15,2026-07-15
8313,3d37588c,590,7,201,1,57221ec9,,,2026-07-15,2026-07-15
8314,2428b93d,60,5,201,1,df28e3f0,,,2026-07-15,2026-07-15
8315,b7419ab9,290,7,204,5,bb9d2955,,,2026-07-15,2026-07-15
8316,45d9cd00,511,6,205,4,1dc2bf91,,,2026-07-15,2026-07-15
8317,fb53e045,138,4,205,1,4ba49536,,,2026-07-15,2026-07-15
8318,5fc9c731,420,4,202,1,97682d83,,,2026-07-15,2026-07-15
8319,c088c6cf,289,1,202,3,2e179883,,,2026-07-15,2026-07-15
8320,fd09589e,399,3,204,1,b5297bc8,,,2026-07-15,2026-07-15
8321,40800837,196,6,202,2,2e179883,,,2026-07-15,2026-07-15
8322,a71fd8d4,311,3,201,4,6c4f0c4c,,,2026-07-15,2026-07-15
8323,065bf10c,155,5,202,5,1d498af8,,,2026-07-15,2026-07-15
8324,79c49985,459,3,203,3,5ae61d1c,,,2026-07-15,2026-07-15
8325,19554672,662,7,203,2,fa853203,,,2026-07-15,2026-07-15
8326,3f297ab7,614,2,201,4,4aeffd09,,,2026-07-15,2026-07-15
8327,6e52338b,667,7,204,2,4363b8d6,,,2026-07-15,2026-07-15
8328,d98a386e,644,3,201,5,5a53b8e9,,,2026-07-15,2026-07-15
8329,2f725793,186,4,201,3,41c72cdb,,,2026-07-15,2026-07-15
8330,edd21c25,501,3,205,2,f27bb490,,,2026-07-15,2026-07-15
8331,35343958,40,6,204,1,a79b76cb,,,2026-07-15,2026-07-15
8332,a2212e0e,8,5,204,3,4d5e252e,,,2026-07-15,2026-07-15
8333,4dc38678,103,4,203,5,ac2c30bf,,,2026-07-15,2026-07-15
8334,dcadf060,181,4,203,5,0cfefde4,,,2026-07-15,2026-07-15
8335,3aee1f41,214,6,202,4,ff079788,,,2026-07-15,2026-07-15
8336,eeef3de2,70,7,205,5,dd3198d1,,,2026-07-15,2026-07-15
8337,fdf2b35a,596,6,205,4,0cfefde4,,,2026-07-15,2026-07-15
8338,d6425dc5,375,3,203,5,7b748fb3,,,2026-07-15,2026-07-15
8339,b3e0451c,488,7,203,5,247dccf1,,,2026-07-15,2026-07-15
8340,a777dc85,580,2,201,5,18d773af,,,2026-07-15,2026-07-15
8341,c279dea2,125,6,205,1,37166503,,,2026-07-15,2026-07-15
8342,9f2d4525,443,4,204,1,c4cdb41c,,,2026-07-15,2026-07-15
8343,c504d7de,103,4,202,3,5424e422,,,2026-07-15,2026-07-15
8344,037c70b0,279,5,203,5,14a4c03c,,,2026-07-15,2026-07-15
8345,c07b11de,630,6,201,2,3f09714a,,,2026-07-15,2026-07-15
8346,b98cd423,571,1,204,5,f033669c,,,2026-07-15,2026-07-15
8347,70dfa0ff,703,4,203,4,cbcf13d1,,,2026-07-15,2026-07-15
8348,a85f4497,256,7,203,2,315f550b,,,2026-07-15,2026-07-15
8349,b532bfe2,192,7,202,3,f6ab1ed5,,,2026-07-15,2026-07-15
8350,4a478e57,415,3,202,2,3832abbc,,,2026-07-15,2026-07-15
8351,5d95be28,721,6,203,4,49fdea5f,,,2026-07-15,2026-07-15
8352,87d70122,565,3,203,2,e5d0ffbb,,,2026-07-15,2026-07-15
8353,c658cdf1,534,6,204,3,efc887b8,,,2026-07-15,2026-07-15
8354,cb5d545a,414,6,203,2,2f730975,,,2026-07-15,2026-07-15
8355,05624db1,283,2,204,5,0cfefde4,,,2026-07-15,2026-07-15
8356,bd8fa89a,287,1,202,3,bd5892a8,,,2026-07-15,2026-07-15
8357,3f0327c3,104,4,205,1,aaa7dca8,,,2026-07-15,2026-07-15
8358,951dce7e,686,2,203,5,f6ab1ed5,,,2026-07-15,2026-07-15
8359,5cf7af46,487,4,201,3,f18b66c1,,,2026-07-15,2026-07-15
8360,fe2562af,443,1,204,3,b51ae2f1,,,2026-07-15,2026-07-15
8361,3a74280a,631,2,203,4,ff079788,,,2026-07-15,2026-07-15
8362,f1328adf,599,2,203,4,e1e17a72,,,2026-07-15,2026-07-15
8363,c87f0409,579,5,205,5,482ffe65,,,2026-07-15,2026-07-15
8364,cfbb3736,617,7,204,3,e75bb09b,,,2026-07-15,2026-07-15
8365,3706b7f8,667,4,203,2,60ce4ade,,,2026-07-15,2026-07-15
8366,2018376e,3,7,203,4,1b14dcc9,,,2026-07-15,2026-07-15
8367,17b646d9,56,6,203,4,0fcaa55a,,,2026-07-15,2026-07-15
8368,09987d99,480,2,202,2,c4e558ad,,,2026-07-15,2026-07-15
8369,e802025c,163,2,203,1,4d5e252e,,,2026-07-15,2026-07-15
8370,3cfd560e,435,5,202,3,ae0deda5,,,2026-07-15,2026-07-15
8371,02cbad92,688,3,201,2,4943c5d9,,,2026-07-15,2026-07-15
8372,b27e457c,535,3,202,2,69b06aa6,,,2026-07-15,2026-07-15
8373,755a50e7,87,2,204,2,860df6aa,,,2026-07-15,2026-07-15
8374,9063840a,597,4,204,3,b716556b,,,2026-07-15,2026-07-15
8375,c2970736,705,1,204,5,0cfefde4,,,2026-07-15,2026-07-15
8376,f6e46db8,581,5,203,2,e75bb09b,,,2026-07-15,2026-07-15
8377,269df806,322,4,202,4,99fed753,,,2026-07-15,2026-07-15
8378,1459eb17,293,7,205,4,a93aa731,,,2026-07-15,2026-07-15
8379,cf6134b0,729,6,202,5,2dcdeda3,,,2026-07-15,2026-07-15
8380,b6e58c97,263,3,201,4,f2fc7978,,,2026-07-15,2026-07-15
8381,3221c3bb,186,1,205,1,1df1fe50,,,2026-07-15,2026-07-15
8382,806ca64c,230,6,201,3,d8b06558,,,2026-07-15,2026-07-15
8383,b907df09,256,7,203,1,a0d8ebba,,,2026-07-15,2026-07-15
8384,c067e684,467,3,204,1,7bc42b05,,,2026-07-15,2026-07-15
8385,c72feb86,243,5,201,2,49fdea5f,,,2026-07-15,2026-07-15
8386,44a3744d,211,6,203,2,5482a297,,,2026-07-15,2026-07-15
8387,6d74952f,101,3,201,4,3a1756fa,,,2026-07-15,2026-07-15
8388,abc55c1e,421,3,205,3,c88f1b8d,,,2026-07-15,2026-07-15
8389,6443462d,659,5,205,4,ac535caa,,,2026-07-15,2026-07-15
8390,d8d76b5e,189,4,201,3,2d4fce37,,,2026-07-15,2026-07-15
8391,b3f69e23,373,3,203,5,01974f0f,,,2026-07-15,2026-07-15
8392,b2cf9784,554,3,204,1,57221ec9,,,2026-07-15,2026-07-15
8393,5b0d9793,577,2,202,5,2c760828,,,2026-07-15,2026-07-15
8394,d11090ba,369,7,202,1,18d773af,,,2026-07-15,2026-07-15
8395,ae33bd8f,200,6,203,5,b730e9e6,,,2026-07-15,2026-07-15
8396,08f534c2,484,2,202,5,11f3df17,,,2026-07-15,2026-07-15
8397,3f48798a,302,5,201,5,72b21457,,,2026-07-15,2026-07-15
8398,1eb3682e,12,7,202,1,0fbb521a,,,2026-07-15,2026-07-15
8399,253d001f,449,1,204,3,3110a49a,,,2026-07-15,2026-07-15
8400,346bf701,552,6,203,4,b7effad0,,,2026-07-15,2026-07-15
8401,108fae2e,671,5,202,2,49fdea5f,,,2026-07-15,2026-07-15
8402,f414b5f6,694,3,205,2,1242762d,,,2026-07-15,2026-07-15
8403,3f27e6c8,81,1,201,1,dfe6e1ff,,,2026-07-15,2026-07-15
8404,0c93f978,77,6,205,4,6a0cd270,,,2026-07-15,2026-07-15
8405,acdb757a,90,1,203,2,d8b06558,,,2026-07-15,2026-07-15
8406,80274706,50,6,204,4,25faaa82,,,2026-07-15,2026-07-15
8407,01930a51,363,3,205,3,0cfefde4,,,2026-07-15,2026-07-15
8408,ffc994fe,33,2,201,5,1df1fe50,,,2026-07-15,2026-07-15
8409,13f74225,33,3,201,2,ede49010,,,2026-07-15,2026-07-15
8410,1287d3b0,403,6,204,5,9ac47356,,,2026-07-15,2026-07-15
8411,65673151,314,2,201,1,efc887b8,,,2026-07-15,2026-07-15
8412,210f5172,76,3,202,2,b755ebae,,,2026-07-15,2026-07-15
8413,d6de75ff,165,3,203,2,43b89e78,,,2026-07-15,2026-07-15
8414,8716a63b,454,4,205,1,3184736b,,,2026-07-15,2026-07-15
8415,23598cdb,423,5,205,5,9349d295,,,2026-07-15,2026-07-15
8416,97bd7dbe,652,7,202,2,ec486749,,,2026-07-15,2026-07-15
8417,d34b46f5,224,7,202,3,8993064a,,,2026-07-15,2026-07-15
8418,34f28f49,335,7,202,2,6c4f0c4c,,,2026-07-15,2026-07-15
8419,aed21534,184,7,203,3,e5d0ffbb,,,2026-07-15,2026-07-15
8420,7260fced,306,4,201,4,2c42c662,,,2026-07-15,2026-07-15
8421,41e7ae58,648,2,202,3,7643c1ee,,,2026-07-15,2026-07-15
8422,9c80948c,387,6,202,5,de084e17,,,2026-07-15,2026-07-15
8423,65d99e54,272,6,202,2,e6d45de3,,,2026-07-15,2026-07-15
8424,a7d6d44a,14,6,201,3,442d941c,,,2026-07-15,2026-07-15
8425,abcf8e93,450,5,203,1,b4065ef4,,,2026-07-15,2026-07-15
8426,e9f09c8a,379,2,203,1,4d5e252e,,,2026-07-15,2026-07-15
8427,e2199d00,702,6,204,2,7b748fb3,,,2026-07-15,2026-07-15
8428,721755e7,199,2,203,1,2d45f6bd,,,2026-07-15,2026-07-15
8429,01d3d20f,565,7,203,2,ac535caa,,,2026-07-15,2026-07-15
8430,e8ca2688,556,5,204,1,89c3a817,,,2026-07-15,2026-07-15
8431,68712ba2,726,4,204,1,5905a3e7,,,2026-07-15,2026-07-15
8432,af6fb1d7,553,6,204,3,1139e59a,,,2026-07-15,2026-07-15
8433,d0757093,122,5,205,5,cb8ec133,,,2026-07-15,2026-07-15
8434,7bbe4a1f,256,2,203,5,19a61dd4,,,2026-07-15,2026-07-15
8435,8262c5b9,693,1,201,5,4db20d32,,,2026-07-15,2026-07-15
8436,21719613,384,4,204,4,49fdea5f,,,2026-07-15,2026-07-15
8437,396af0e8,407,4,204,3,37166503,,,2026-07-15,2026-07-15
8438,b14a4fa3,544,5,205,1,ccde9baa,,,2026-07-15,2026-07-15
8439,86fdbd20,172,5,205,2,2d45f6bd,,,2026-07-15,2026-07-15
8440,ed6a6b31,440,4,204,2,18d773af,,,2026-07-15,2026-07-15
8441,581fe943,13,7,204,1,d2599bb6,,,2026-07-15,2026-07-15
8442,d1935046,294,1,203,1,4aeffd09,,,2026-07-15,2026-07-15
8443,fc5326aa,657,2,201,2,719fa89e,,,2026-07-15,2026-07-15
8444,389dba3e,77,6,202,2,20f9eb9c,,,2026-07-15,2026-07-15
8445,bf6e7e85,274,1,204,2,e3ec02d4,,,2026-07-15,2026-07-15
8446,85c6f5a6,467,4,201,3,4db20d32,,,2026-07-15,2026-07-15
8447,833bfdce,71,4,202,4,3929633d,,,2026-07-15,2026-07-15
8448,e5f048a8,452,1,201,1,ca496ce9,,,2026-07-15,2026-07-15
8449,4be32928,703,7,203,4,dd88df46,,,2026-07-15,2026-07-15
8450,4d2d56a0,485,5,201,4,2df8b6f4,,,2026-07-15,2026-07-15
8451,4eb7109c,584,6,205,1,c7ead2cc,,,2026-07-15,2026-07-15
8452,94cbfcef,604,5,201,4,63369e6c,,,2026-07-15,2026-07-15
8453,f679d808,646,1,202,4,1e4cea7e,,,2026-07-15,2026-07-15
8454,c9f92f51,713,1,203,2,8ad52b25,,,2026-07-15,2026-07-15
8455,79020a43,240,6,204,5,ae18638f,,,2026-07-15,2026-07-15
8456,c42cc6a0,139,3,205,2,fa578b09,,,2026-07-15,2026-07-15
8457,0c861344,717,1,205,3,3d657bb9,,,2026-07-15,2026-07-15
8458,baa22f35,121,7,204,4,3e66160b,,,2026-07-15,2026-07-15
8459,82f881e1,286,4,201,5,8125c6f0,,,2026-07-15,2026-07-15
8460,e7fbdb11,128,3,202,5,dd88df46,,,2026-07-15,2026-07-15
8461,d79f8608,652,3,202,4,bd5892a8,,,2026-07-15,2026-07-15
8462,400c37cf,174,1,203,1,c05e9193,,,2026-07-15,2026-07-15
8463,23f76a71,83,3,201,2,f0924da4,,,2026-07-15,2026-07-15
8464,7e3160de,367,1,204,4,1b14dcc9,,,2026-07-15,2026-07-15
8465,93039373,136,3,204,3,d8edbef1,,,2026-07-15,2026-07-15
8466,0997674a,271,5,202,3,13a46227,,,2026-07-15,2026-07-15
8467,f8ae9449,496,7,202,4,eb3c1fb7,,,2026-07-15,2026-07-15
8468,2802963e,583,4,205,2,4363b8d6,,,2026-07-15,2026-07-15
8469,ef3801f7,656,4,205,5,13a46227,,,2026-07-15,2026-07-15
8470,c49b32ec,537,5,205,3,3a0f258a,,,2026-07-15,2026-07-15
8471,4b69219a,470,1,204,3,4049e911,,,2026-07-15,2026-07-15
8472,ffdaac99,706,4,203,4,ce1b52ae,,,2026-07-15,2026-07-15
8473,bf81586e,305,6,202,3,25b7eced,,,2026-07-15,2026-07-15
8474,ea43ff65,632,3,202,2,38daf3c5,,,2026-07-15,2026-07-15
8475,be8c3557,594,2,204,5,62bfa0d9,,,2026-07-15,2026-07-15
8476,8a8d7ac9,170,7,204,1,6e76c557,,,2026-07-15,2026-07-15
8477,14f17b31,2,3,201,4,f27bb490,,,2026-07-15,2026-07-15
8478,3c77b2ff,553,3,204,1,6f2a321a,,,2026-07-15,2026-07-15
8479,4c679b21,28,5,201,4,bde42cc1,,,2026-07-15,2026-07-15
8480,d0ff80b9,447,1,205,5,e03caed0,,,2026-07-15,2026-07-15
8481,c664de06,690,2,205,4,f0758699,,,2026-07-15,2026-07-15
8482,9539d3a6,680,4,204,3,3110a49a,,,2026-07-15,2026-07-15
8483,f73df92d,452,7,205,2,a30580a1,,,2026-07-15,2026-07-15
8484,01a50b0d,433,7,205,4,247dccf1,,,2026-07-15,2026-07-15
8485,7d2ec5db,43,2,202,2,ddaa1bf9,,,2026-07-15,2026-07-15
8486,bbe633da,17,4,203,2,37354f22,,,2026-07-15,2026-07-15
8487,f04d6cd0,70,7,202,5,827ac471,,,2026-07-15,2026-07-15
8488,f9d67ebb,145,3,204,4,0a18e760,,,2026-07-15,2026-07-15
8489,c41e82ab,643,1,204,3,f6ab1ed5,,,2026-07-15,2026-07-15
8490,56ea86fa,531,5,203,4,f0758699,,,2026-07-15,2026-07-15
8491,08c54099,122,5,202,1,ec486749,,,2026-07-15,2026-07-15
8492,1e212879,616,3,202,1,df28e3f0,,,2026-07-15,2026-07-15
8493,c04cd280,382,4,202,1,dd3198d1,,,2026-07-15,2026-07-15
8494,bbab7350,464,2,203,1,4ba49536,,,2026-07-15,2026-07-15
8495,d6a3214a,503,6,202,4,7e1de19d,,,2026-07-15,2026-07-15
8496,fd3cff13,37,2,205,1,ccde9baa,,,2026-07-15,2026-07-15
8497,28ed4700,183,5,202,1,d8a2bbd7,,,2026-07-15,2026-07-15
8498,10146649,421,5,203,5,f2fc7978,,,2026-07-15,2026-07-15
8499,c206f050,11,7,205,2,7b868e56,,,2026-07-15,2026-07-15
8500,45a04f57,623,7,203,3,6a0cd270,,,2026-07-15,2026-07-15
8501,af875d5c,370,1,202,4,2e179883,,,2026-07-15,2026-07-15
8502,55d75a9b,469,1,202,4,f27a730c,,,2026-07-15,2026-07-15
8503,faab3282,98,2,204,2,3184736b,,,2026-07-15,2026-07-15
8504,8842c3ec,400,1,201,5,61fab6f7,,,2026-07-15,2026-07-15
8505,f41b92a3,507,6,201,2,d8a2bbd7,,,2026-07-15,2026-07-15
8506,fcc7eed0,419,2,202,2,58954ba4,,,2026-07-15,2026-07-15
8507,9a9368f4,478,6,201,5,3e66160b,,,2026-07-15,2026-07-15
8508,4fe14fcf,29,4,205,3,434c2454,,,2026-07-15,2026-07-15
8509,82aa94f3,366,6,203,2,4960cc67,,,2026-07-15,2026-07-15
8510,6462e96e,53,6,205,2,77449c06,,,2026-07-15,2026-07-15
8511,2b5540ba,12,6,204,1,a0d8ebba,,,2026-07-15,2026-07-15
8512,74b1f117,366,6,204,1,fe86a413,,,2026-07-15,2026-07-15
8513,60946529,727,4,202,4,b244f9d6,,,2026-07-15,2026-07-15
8514,5b64155a,299,3,201,1,b730e9e6,,,2026-07-15,2026-07-15
8515,0a39357f,499,6,203,2,9e7dae2e,,,2026-07-15,2026-07-15
8516,be588eec,649,3,204,1,fc9cf0b8,,,2026-07-15,2026-07-15
8517,87a70492,81,2,204,1,a79b76cb,,,2026-07-15,2026-07-15
8518,a4f58959,377,2,202,2,0d484e5f,,,2026-07-15,2026-07-15
8519,6ef8d5a0,566,3,205,1,208d275a,,,2026-07-15,2026-07-15
8520,fc7e2a9e,14,7,203,5,2d4fce37,,,2026-07-15,2026-07-15
8521,408d1168,568,5,201,4,943eab83,,,2026-07-15,2026-07-15
8522,aa7cf727,530,1,203,1,df28e3f0,,,2026-07-15,2026-07-15
8523,65f90d22,504,2,204,5,1f937553,,,2026-07-15,2026-07-15
8524,cdc11f94,497,5,203,1,cc9f65a9,,,2026-07-15,2026-07-15
8525,96e15f26,310,5,204,3,e6d45de3,,,2026-07-15,2026-07-15
8526,d5445999,575,6,204,3,aece207c,,,2026-07-15,2026-07-15
8527,52d33720,687,4,205,2,f399f8e1,,,2026-07-15,2026-07-15
8528,2b43d09f,398,3,205,5,41c72cdb,,,2026-07-15,2026-07-15
8529,5f8a9a2c,538,4,205,1,61fab6f7,,,2026-07-15,2026-07-15
8530,2c1c7277,536,4,203,2,9349d295,,,2026-07-15,2026-07-15
8531,e7b85bd1,477,1,203,4,ec5b641f,,,2026-07-15,2026-07-15
8532,e7500510,507,2,205,2,f033669c,,,2026-07-15,2026-07-15
8533,a97592ea,635,7,205,4,d2599bb6,,,2026-07-15,2026-07-15
8534,cfc4ced2,104,5,205,2,e5d0ffbb,,,2026-07-15,2026-07-15
8535,5f271154,214,6,203,2,6c4f0c4c,,,2026-07-15,2026-07-15
8536,93cbd41a,496,3,204,2,6f2a321a,,,2026-07-15,2026-07-15
8537,b6133dbd,722,7,204,3,c4993de9,,,2026-07-15,2026-07-15
8538,adca0b74,16,6,204,5,bb9d2955,,,2026-07-15,2026-07-15
8539,ddb5ec12,323,2,201,4,fdb588e8,,,2026-07-15,2026-07-15
8540,dadd0e91,596,4,201,3,fdb588e8,,,2026-07-15,2026-07-15
8541,13a62c8a,103,3,205,1,0fcaa55a,,,2026-07-15,2026-07-15
8542,3f1baafe,487,6,202,5,369a8438,,,2026-07-15,2026-07-15
8543,53fcff49,550,1,202,1,550393a0,,,2026-07-15,2026-07-15
8544,d0fde969,534,3,201,1,1dc2bf91,,,2026-07-15,2026-07-15
8545,a6c790fd,247,4,202,2,3e66160b,,,2026-07-15,2026-07-15
8546,f6084d2b,359,4,204,3,ae0deda5,,,2026-07-15,2026-07-15
8547,eba560ee,474,3,204,1,91c9bcd7,,,2026-07-15,2026-07-15
